present,feature
3.640398,18.19475,-13.37521,green,cube
3.046469,9.170221,-21.96857,green,cube
-3.94784,-3.199795,11.48596,green,cube
-9.630676,19.67589,2.738365,green,cube
19.56638,23.69044,24.85983,green,cube
20.3347,-13.32484,20.17905,green,cube
-19.2364,-9.30085,14.31722,green,cube
9.172485,-13.94191,17.59145,green,cube
5.099449,-8.865432,-5.545511,green,cube
-5.185822,3.234138,-13.53999,green,cube
16.72239,-21.74922,15.73359,green,cube
16.13052,1.132301,18.27624,green,cube
-13.85556,-7.953624,-3.07136,green,cube
-7.31112,-20.68878,-22.22361,green,cube
12.58556,7.495289,24.1385,green,cube
-17.47395,22.57954,-11.39155,green,cube
-16.56041,20.64956,-6.926754,green,cube
-11.9213,8.741438,-8.35835,green,cube
7.244497,-1.908497,20.66859,green,cube
-14.16512,-4.214386,-14.41648,green,cube
-2.67177,-4.129532,-15.9469,green,cube
15.16287,-6.159309,11.07226,green,cube
-11.38609,16.18177,-3.600571,green,cube
4.499611,-6.356171,5.585238,green,cube
-13.95089,12.04386,-2.044741,green,cube
17.96908,20.7521,21.31179,green,cube
-12.98302,13.2908,-17.56076,green,cube
24.50627,-15.44258,11.9635,green,cube
-19.93349,-20.83437,12.53839,green,cube
7.553516,22.83714,18.93563,green,cube
-19.89175,4.901812,-19.56754,green,cube
-12.46061,-12.50373,-4.778883,green,cube
22.14745,18.28569,-4.216257,green,cube
17.20512,-16.14246,9.685939,green,cube
13.20307,21.91505,13.78071,green,cube
-11.84232,-24.65525,15.87378,green,cube
0.0680294,-1.579084,-2.122875,green,cube
2.944336,10.79488,-19.79776,green,cube
18.91099,12.18253,17.92422,green,cube
14.27597,24.5367,-9.818115,green,cube
5.788717,-11.02585,24.04674,green,cube
-7.126423,-9.653602,1.317587,green,cube
14.04187,23.44056,-5.319908,green,cube
24.78788,9.464525,-11.03169,green,cube
10.84283,9.657954,13.77112,green,cube
-7.574758,-24.73006,-7.830902,green,cube
-18.14064,-5.452003,24.17494,green,cube
13.9578,-12.25963,-12.44297,green,cube
-16.4384,-9.618935,6.252026,green,cube
-24.47207,14.29109,23.14934,green,cube
-15.3939,-0.4142437,-16.68392,green,cube
6.974458,20.25734,-17.28985,green,cube
-6.216827,7.767355,-20.57677,green,cube
7.596026,-15.02802,20.85321,green,cube
20.4462,2.915171,-16.32285,green,cube
4.643133,-7.807568,-12.7033,green,cube
-24.73616,-4.506107,22.26783,green,cube
-17.09485,-16.53242,-0.4532604,green,cube
21.56704,18.83425,-17.19998,green,cube
20.75412,-9.366188,-4.386965,green,cube
5.510626,-0.7389755,1.621004,green,cube
-15.31944,1.279875,12.71892,green,cube
23.23917,14.42965,2.50186,green,cube
8.150588,14.29405,-22.30344,green,cube
-1.15591,9.54563,14.76268,green,cube
-6.302485,-8.556053,-18.21731,green,cube
-3.57078,1.576117,12.2139,green,cube
-16.7268,15.18141,9.849303,green,cube
-3.146973,-0.2504311,2.260855,green,cube
-12.61337,20.95475,20.15165,green,cube
-0.3134155,-6.59099,12.09592,green,cube
17.60746,-17.45386,6.243101,green,cube
19.55069,-3.443298,-2.373085,green,cube
-8.869508,-19.09125,16.57307,green,cube
23.61615,2.916523,-24.92411,green,cube
3.622803,-7.048241,18.76698,green,cube
-7.30212,-22.22303,4.329565,green,cube
17.11311,-22.22981,17.77678,green,cube
-15.39366,-18.10221,13.41912,green,cube
-3.192112,-22.03008,-16.94326,green,cube
-5.253378,-3.741524,15.14217,green,cube
-9.00825,-19.50307,-6.977453,green,cube
-13.43884,8.205841,12.62389,green,cube
-4.559221,9.708654,-18.29751,green,cube
15.65399,-7.478759,-11.98882,green,cube
-8.617535,7.404129,9.799683,green,cube
-13.04935,-5.235109,-15.45159,green,cube
-23.40718,18.92737,-2.361086,green,cube
-17.67903,-11.58643,-6.597773,green,cube
-18.57781,-8.078435,8.656197,green,cube
2.072147,9.373045,17.0771,green,cube
13.27369,-21.86547,15.5993,green,cube
-23.17772,0.4791641,-15.67273,green,cube
8.132523,18.83315,1.232962,green,cube
-8.551506,5.000725,14.56506,green,cube
-3.627392,-11.06416,18.31955,green,cube
-20.01197,-19.3773,-24.04407,green,cube
-20.94504,-4.612764,-12.7901,green,cube
-10.78063,-22.55887,19.52074,green,cube
23.51975,-24.92701,-9.393932,green,cube
-1.838198,-0.583252,-15.46901,green,sphere
-14.60674,-23.94521,-4.871073,green,sphere
20.51643,20.45706,-17.06966,green,sphere
16.72936,-16.73812,20.52625,green,sphere
-18.19276,22.38877,-13.3574,green,sphere
-11.74375,2.732668,22.05502,green,sphere
-3.671333,-24.47491,24.03746,green,sphere
6.819015,-22.18499,-1.073643,green,sphere
9.814159,13.79012,-17.5755,green,sphere
8.173065,21.93614,14.64889,green,sphere
-0.8666954,-20.329,12.06426,green,sphere
-7.507792,0.3578873,0.8407688,green,sphere
16.78192,-14.75416,-12.69105,green,sphere
1.091776,-13.28386,-5.585655,green,sphere
15.41139,16.85608,17.17971,green,sphere
-6.489477,18.6731,2.324232,green,sphere
15.45256,-23.34779,6.907535,green,sphere
24.08748,-18.43093,21.24085,green,sphere
-13.22153,19.87643,-11.36705,green,sphere
-13.1484,23.55114,13.63348,green,sphere
2.532658,22.47141,-14.77528,red,cube
