absent,feature
-8.672967,7.762515,3.433838,green,cube
21.83713,10.44993,20.03747,green,cube
22.55338,-15.0851,13.97995,green,cube
-11.43461,-16.51085,-24.65685,green,cube
9.656029,-3.023741,21.68896,green,cube
10.08329,12.33811,24.25969,green,cube
5.403719,-2.286043,3.316132,green,cube
14.79894,17.29148,-22.07401,green,cube
4.195473,-1.298491,8.444672,green,cube
-1.527933,-14.93678,21.88138,green,cube
-21.9276,-15.45243,-11.37343,green,cube
23.18372,-3.574423,16.95971,green,cube
22.56428,-12.17701,22.00599,green,cube
1.268747,-16.6769,-1.073441,green,cube
-12.87642,-19.75865,2.657089,green,cube
-24.36416,4.711136,-3.137579,green,cube
4.788664,10.4504,-21.08746,green,cube
-14.46137,9.029024,-0.6947899,green,cube
0.4043427,2.138809,5.598835,green,cube
24.71452,-13.03433,-15.50399,green,cube
-13.52493,14.97632,-0.8280182,green,cube
-7.331744,-21.62287,-14.97085,green,cube
21.96799,-6.25194,-2.31566,green,cube
-1.970001,-23.51372,13.73291,green,cube
17.12484,-7.566257,16.59175,green,cube
-0.4008617,-20.0899,-10.72985,green,cube
-19.39441,10.19751,-23.2145,green,cube
19.66395,22.52017,-5.682125,green,cube
2.846285,2.119074,10.38108,green,cube
-16.32823,-16.4667,18.20366,green,cube
9.777473,-15.35632,-18.27892,green,cube
17.59895,-13.8685,7.018631,green,cube
-11.03849,9.794067,10.55505,green,cube
16.1493,-6.973282,2.906075,green,cube
14.20202,-6.609573,-24.47732,green,cube
-23.87947,-3.782644,20.34134,green,cube
7.475149,17.68399,-5.196938,green,cube
17.73651,-0.4838619,7.166296,green,cube
2.253899,12.71254,-4.180828,green,cube
-18.32121,2.668295,-14.78288,green,cube
23.34105,-22.60668,1.995125,green,cube
0.4538212,-9.826538,19.76755,green,cube
-23.74697,13.2179,4.207399,green,cube
6.529593,-11.98203,9.190863,green,cube
-22.51135,-4.781691,-24.56863,green,cube
21.43642,-11.35769,8.863239,green,cube
3.875069,8.552885,22.57075,green,cube
-3.219971,-19.05475,6.292563,green,cube
-0.1269779,1.475975,-11.92424,green,cube
10.86927,-10.95266,11.33504,green,cube
-20.62575,9.331392,-2.699753,green,cube
5.389473,7.346354,14.34296,green,cube
-15.33784,18.18005,16.77032,green,cube
10.69865,9.82046,20.81025,green,cube
23.28832,4.906216,-17.14041,green,cube
-1.349136,-1.431503,6.176094,green,cube
-5.1388,15.27359,5.481609,green,cube
-12.69944,22.32044,12.34112,green,cube
-7.256516,5.684551,-14.9606,green,cube
18.82368,12.49859,-17.48186,green,cube
19.09646,-9.422704,-1.870754,green,cube
14.1772,3.021946,-5.072847,green,cube
-7.646164,8.504062,13.23833,green,cube
-8.428035,23.93346,-14.16224,green,cube
5.999199,-16.50823,24.22403,green,cube
-23.70223,-19.29789,-6.797228,green,cube
20.64888,-10.52599,10.81617,green,cube
8.080147,2.336147,1.223316,green,cube
-15.72291,-9.568974,-8.688279,green,cube
-20.27068,-9.792248,10.86082,green,cube
11.83918,19.05171,6.057695,green,cube
-12.48843,0.03445435,9.866076,green,cube
4.014692,-12.14425,17.07881,green,cube
-19.68568,-22.96589,-4.10051,green,cube
-10.88325,1.238104,17.6722,green,cube
-24.17738,7.966887,-9.792492,green,cube
-0.2217503,10.45091,2.015062,green,cube
-20.05805,-18.988,-22.60693,green,cube
0.4477654,17.8558,-23.7297,green,cube
9.329825,-17.33142,-19.90968,green,cube
12.61349,-1.654259,-3.686127,green,cube
-0.4581242,-3.437557,16.87526,green,cube
12.14318,-22.10006,-10.65755,green,cube
0.4073715,-14.52729,21.79516,green,cube
21.0224,2.97298,16.23398,green,cube
16.44614,-5.349382,-23.03085,green,cube
-2.424564,-14.51345,-9.734013,green,cube
-12.18015,10.99763,-15.39042,green,cube
-15.76574,12.0051,-9.822575,green,cube
7.978797,-19.40767,20.1976,green,cube
-11.52589,-24.42832,-14.52274,green,cube
5.931303,-5.591253,-11.43889,green,cube
1.334194,-5.699471,13.34273,green,cube
10.86129,-19.85965,15.78859,green,cube
12.3617,-20.23267,5.487581,green,cube
5.64613,-11.03439,19.47918,green,cube
-2.433649,-24.71615,-23.1153,green,cube
8.001457,-6.988045,-21.77678,green,cube
13.80408,8.436958,-13.36518,green,cube
9.13633,18.51038,-15.81435,green,cube
18.72856,-17.38717,19.85691,green,sphere
0.2061749,23.05996,-21.41952,green,sphere
4.983892,-24.86166,-20.12203,green,sphere
23.07798,-0.01045799,-11.03526,green,sphere
7.058178,-24.68421,0.9574318,green,sphere
-24.41917,9.187626,-4.256359,green,sphere
9.589636,-18.99699,23.5129,green,sphere
-18.2871,22.01304,12.48299,green,sphere
15.39186,-9.460835,-3.08952,green,sphere
-18.25368,-16.85594,23.42892,green,sphere
2.501205,9.641693,7.962661,green,sphere
-11.1937,6.778222,-11.72924,green,sphere
-20.07307,13.66386,19.86811,green,sphere
6.938761,18.91367,20.21584,green,sphere
0.7818317,24.22752,14.77994,green,sphere
-20.59792,22.28096,-18.88777,green,sphere
-18.03832,-14.18723,-4.117008,green,sphere
-24.66668,-7.518963,-13.24367,green,sphere
-6.879803,17.76635,-13.47957,green,sphere
8.296699,10.71918,12.06332,green,sphere
